"commodity";"station1";"station2";"baseTariff";"deadline"
453;845901;583101;"4097.6500816";"6"
453;845704;583101;"4049.69111123582";"6"
453;615001;583101;"1909.81627293134";"6"
453;830304;583101;"3538.02092716418";"6"
453;583101;583101;"0.0";"6"
453;601102;583101;"1695.05110290149";"6"
453;635306;583101;"2167.86741924776";"6"
453;832403;583101;"3657.19194903881";"6"
453;619002;583101;"2084.77534863284";"6"
453;530405;583101;"2188.85752952836";"6"
453;529605;583101;"2182.54943284179";"6"
453;608101;583101;"1659.38610290149";"6"
453;794907;583101;"3605.61855829851";"6"
453;624000;583101;"1909.81627293134";"6"
453;653200;583101;"3038.51210353433";"6"
453;633300;583101;"1914.42698329552";"6"
453;537007;583101;"2567.99364131343";"6"
453;516200;583101;"2013.38806562388";"6"
453;586504;583101;"1475.96610290149";"6"
453;197308;583101;"2019.40246521791";"6"
453;234301;583101;"1957.05341411343";"6"
453;245003;583101;"2346.80252952836";"6"
453;527101;583101;"2376.24142127761";"6"
453;651008;583101;"2910.89837160597";"6"
453;651309;583101;"2793.06695450746";"6"
453;510702;583101;"1826.62141411343";"6"
453;883809;583101;"4462.73769969552";"6"
453;223803;583101;"1779.09518111045";"6"
453;195001;583101;"2276.08521924776";"6"
453;216000;583101;"1902.62696329552";"6"
453;205909;583101;"1782.77285248955";"6"
453;622607;583101;"1498.48949487761";"6"
453;852500;583101;"4241.3290816";"6"
453;885100;583101;"4648.74199928358";"6"
453;209007;583101;"1668.55710290149";"6"
453;209100;583101;"1624.67846404776";"6"
453;652706;583101;"2967.16172353433";"6"
453;207603;583101;"1852.69596329552";"6"
453;527703;619002;"2639.17639429254";"6"
453;537300;619002;"2483.38009115224";"6"
453;622109;619002;"1644.7781934209";"6"
453;611509;619002;"1615.56910290149";"6"
453;528509;619002;"2608.60639429254";"6"
453;596703;619002;"2224.80736284179";"6"
453;237007;619002;"2454.93170390448";"6"
453;657108;619002;"2441.04982127761";"6"
453;831608;619002;"3454.08267894925";"6"
453;601600;619002;"1856.77196329552";"6"
453;817206;619002;"2875.45172353433";"6"
453;584405;619002;"1861.05176329552";"6"
453;845901;619002;"3953.95407190448";"6"
453;845704;619002;"3953.95407190448";"6"
453;615001;619002;"1778.69685248955";"6"
453;830304;619002;"3418.02300047761";"6"
453;583101;619002;"2049.11034863284";"6"
453;601102;619002;"1976.05127293134";"6"
453;635306;619002;"1979.18726216119";"6"
453;832403;619002;"3586.15800047761";"6"
453;619002;619002;"0.0";"6"
453;530405;619002;"2302.08170390448";"6"
453;529605;619002;"2268.87959952836";"6"
453;608101;619002;"1734.25918111045";"6"
453;794907;619002;"3467.4902916";"6"
453;624000;619002;"1545.86276229254";"6"
453;653200;619002;"2443.62790952836";"6"
453;633300;619002;"1967.47129293134";"6"
453;537007;619002;"2567.99364131343";"6"
453;516200;619002;"2327.47309115224";"6"
453;586504;619002;"2040.90106562388";"6"
453;197308;619002;"2290.49325872239";"6"
453;234301;619002;"2287.39946521791";"6"
453;245003;619002;"2410.47982127761";"6"
453;527101;619002;"2488.88269115224";"6"
453;651008;619002;"2630.19970390448";"6"
453;651309;619002;"2512.93109115224";"6"
453;510702;619002;"2156.96746521791";"6"
453;883809;619002;"4319.16229093134";"6"
453;223803;619002;"2124.51634863284";"6"
453;195001;619002;"2601.14492952836";"6"
453;216000;619002;"2441.04982127761";"6"
453;205909;619002;"2512.93109115224";"6"
453;622607;619002;"1575.9956934209";"6"
453;852500;619002;"4097.63307190448";"6"
453;885100;619002;"4553.00495995224";"6"
453;209007;619002;"2434.93582127761";"6"
453;209100;619002;"2371.25852952836";"6"
453;652706;619002;"2485.50170390448";"6"
453;207603;619002;"2613.84864131343";"6"
453;527703;222001;"5100.0";"6"
453;537300;222001;"5100.0";"6"
453;622109;222001;"5100.0";"6"
453;611509;222001;"5100.0";"6"
453;528509;222001;"5100.0";"6"
453;596703;222001;"5100.0";"6"
453;237007;222001;"5100.0";"6"
453;657108;222001;"5100.0";"6"
453;831608;222001;"5100.0";"6"
453;601600;222001;"5100.0";"6"
453;817206;222001;"5100.0";"6"
453;584405;222001;"5100.0";"6"
453;845901;222001;"5100.0";"6"
453;845704;222001;"5100.0";"6"
453;615001;222001;"5100.0";"6"
453;830304;222001;"5100.0";"6"
453;583101;222001;"5100.0";"6"
453;601102;222001;"5100.0";"6"
453;635306;222001;"5100.0";"6"
453;832403;222001;"5100.0";"6"
453;619002;222001;"5100.0";"6"
453;530405;222001;"5100.0";"6"
453;529605;222001;"5100.0";"6"
453;608101;222001;"5100.0";"6"
453;794907;222001;"5100.0";"6"
453;624000;222001;"5100.0";"6"
453;653200;222001;"5100.0";"6"
453;633300;222001;"5100.0";"6"
453;537007;222001;"5100.0";"6"
453;516200;222001;"5100.0";"6"
453;586504;222001;"5100.0";"6"
453;197308;222001;"5100.0";"6"
453;234301;222001;"5100.0";"6"
453;245003;222001;"5100.0";"6"
453;527101;222001;"5100.0";"6"
453;651008;222001;"5100.0";"6"
453;651309;222001;"5100.0";"6"
453;510702;222001;"5100.0";"6"
453;883809;222001;"5100.0";"6"
453;223803;222001;"5100.0";"6"
453;195001;222001;"5100.0";"6"
453;216000;222001;"5100.0";"6"
453;205909;222001;"5100.0";"6"
453;622607;222001;"5100.0";"6"
453;852500;222001;"5100.0";"6"
453;885100;222001;"5100.0";"6"
453;209007;222001;"5100.0";"6"
453;209100;222001;"5100.0";"6"
453;652706;222001;"5100.0";"6"
453;207603;222001;"5100.0";"6"
453;527703;197308;"3230.6033616";"6"
453;537300;197308;"3328.27001583284";"6"
453;622109;197308;"2184.98996521791";"6"
453;611509;197308;"2542.18625872239";"6"
453;528509;197308;"3297.70001583284";"6"
453;596703;197308;"1836.39196329552";"6"
453;237007;197308;"1304.98172339104";"6"
453;657108;197308;"3076.39562774925";"6"
453;831608;197308;"3489.05694903881";"6"
453;601600;197308;"1909.81627293134";"6"
453;817206;197308;"3342.23762829851";"6"
453;584405;197308;"2157.32805129552";"6"
453;845901;197308;"4097.6500816";"6"
453;845704;197308;"4097.6500816";"6"
453;615001;197308;"2725.44037160597";"6"
453;830304;197308;"3538.02092716418";"6"
453;583101;197308;"2284.34246521791";"6"
453;601102;197308;"1884.01266216119";"6"
453;635306;197308;"2556.60442127761";"6"
453;832403;197308;"3706.15592716418";"6"
453;619002;197308;"2591.09825872239";"6"
453;530405;197308;"2887.88062774925";"6"
453;529605;197308;"2967.90269774925";"6"
453;608101;197308;"2224.32106562388";"6"
453;794907;197308;"3565.15694583284";"6"
453;624000;197308;"2444.74170390448";"6"
453;653200;197308;"3244.17689178507";"6"
453;633300;197308;"2341.99748521791";"6"
453;537007;197308;"3302.79501583284";"6"
453;516200;197308;"2746.03872353433";"6"
453;586504;197308;"2291.89170390448";"6"
453;197308;197308;"0.0";"6"
453;234301;197308;"1468.57944186269";"6"
453;245003;197308;"2021.74281924776";"6"
453;527101;197308;"3113.11311178507";"6"
453;651008;197308;"3017.77089693134";"6"
453;651309;197308;"2931.49672353433";"6"
453;510702;197308;"2598.06537160597";"6"
453;883809;197308;"4462.73769969552";"6"
453;223803;197308;"1742.03049487761";"6"
453;195001;197308;"1508.42009093731";"6"
453;216000;197308;"1712.47949487761";"6"
453;205909;197308;"1861.86696329552";"6"
453;622607;197308;"2339.70109115224";"6"
453;852500;197308;"4241.3290816";"6"
453;885100;197308;"4696.62056902687";"6"
453;209007;197308;"1949.55727293134";"6"
453;209100;197308;"1993.73741411343";"6"
453;652706;197308;"3172.82651178507";"6"
453;207603;197308;"1905.74027293134";"6"
453;527703;290901;"3699.72088437015";"6"
453;537300;290901;"3699.72088437015";"6"
453;622109;290901;"3253.37351583284";"6"
453;611509;290901;"3431.11562349851";"6"
453;528509;290901;"3669.15088437015";"6"
453;596703;290901;"3010.16062774925";"6"
453;237007;290901;"2341.70752952836";"6"
453;657108;290901;"3528.97072277015";"6"
453;831608;290901;"3538.02092716418";"6"
453;601600;290901;"2926.40172353433";"6"
453;817206;290901;"3590.95694903881";"6"
453;584405;290901;"3136.34631178507";"6"
453;845901;290901;"4193.38712093134";"6"
453;845704;290901;"4145.50855118806";"6"
453;615001;290901;"3483.11572277015";"6"
453;830304;290901;"3603.50723288358";"6"
453;583101;290901;"3255.0593616";"6"
453;601102;290901;"2992.63672353433";"6"
453;635306;290901;"3514.13561583284";"6"
453;832403;290901;"3739.46188437015";"6"
453;619002;290901;"3480.02762349851";"6"
453;530405;290901;"3499.24694903881";"6"
453;529605;290901;"3544.29474894925";"6"
453;608101;290901;"3162.63651178507";"6"
453;794907;290901;"3656.79355349851";"6"
453;624000;290901;"3393.18762829851";"6"
453;653200;290901;"3682.98338047761";"6"
453;633300;290901;"3312.7143816";"6"
453;537007;290901;"3674.24588437015";"6"
453;516200;290901;"3426.56967894925";"6"
453;586504;290901;"3240.33762829851";"6"
453;197308;290901;"2290.49325872239";"6"
453;234301;290901;"2620.98164131343";"6"
453;245003;290901;"2847.59789693134";"6"
453;527101;290901;"3622.95354903881";"6"
453;651008;290901;"3578.64562829851";"6"
453;651309;290901;"3398.28262829851";"6"
453;510702;290901;"3393.46871412537";"6"
453;883809;290901;"4558.47473902686";"6"
453;223803;290901;"2863.37795450746";"6"
453;195001;290901;"2825.06065872239";"6"
453;216000;290901;"2972.25672353433";"6"
453;205909;290901;"3137.16151178507";"6"
453;622607;290901;"3225.05262829851";"6"
453;852500;290901;"4337.06612093134";"6"
453;885100;290901;"4744.47903861493";"6"
453;209007;290901;"3294.8003616";"6"
453;209100;290901;"3171.80751178507";"6"
453;652706;290901;"3561.60371412537";"6"
453;207603;290901;"3250.9833616";"6"
453;527703;034026;"3666.41492716418";"6"
453;537300;034026;"3666.41492716418";"6"
453;622109;034026;"3155.7068616";"6"
453;611509;034026;"3379.94062829851";"6"
453;528509;034026;"3635.84492716418";"6"
453;596703;034026;"2811.93289693134";"6"
453;237007;034026;"2341.70752952836";"6"
453;657108;034026;"3528.97072277015";"6"
453;831608;034026;"3571.32688437015";"6"
453;601600;034026;"2926.40172353433";"6"
453;817206;034026;"3590.95694903881";"6"
453;584405;034026;"3136.34631178507";"6"
453;845901;034026;"4241.2455905194";"6"
453;845704;034026;"4193.38712093134";"6"
453;615001;034026;"3444.36262349851";"6"
453;830304;034026;"3651.34560231642";"6"
453;583101;034026;"3255.0593616";"6"
453;601102;034026;"2854.20695450746";"6"
453;635306;034026;"3514.13561583284";"6"
453;832403;034026;"3771.64223288358";"6"
453;619002;034026;"3428.85262829851";"6"
453;530405;034026;"3464.27267894925";"6"
453;529605;034026;"3508.23507047761";"6"
453;608101;034026;"3162.63651178507";"6"
453;794907;034026;"3695.54665277015";"6"
453;624000;034026;"3352.72601583284";"6"
453;653200;034026;"3719.04305894925";"6"
453;633300;034026;"3312.7143816";"6"
453;537007;034026;"3674.24588437015";"6"
453;516200;034026;"3390.51000047761";"6"
453;586504;034026;"3199.87601583284";"6"
453;197308;034026;"1836.08904957612";"6"
453;234301;034026;"2510.89309115224";"6"
453;245003;034026;"2847.59789693134";"6"
453;527101;034026;"3622.95354903881";"6"
453;651008;034026;"3629.82062349851";"6"
453;651309;034026;"3449.45762349851";"6"
453;510702;034026;"3355.74072277015";"6"
453;883809;034026;"4606.33320861492";"6"
453;223803;034026;"2739.03839429254";"6"
453;195001;034026;"2553.96986521791";"6"
453;216000;034026;"2709.48739429254";"6"
453;205909;034026;"2793.06695450746";"6"
453;622607;034026;"3225.05262829851";"6"
453;852500;034026;"4384.9245905194";"6"
453;885100;034026;"4792.31740804776";"6"
453;209007;034026;"2966.14272353433";"6"
453;209100;034026;"2966.14272353433";"6"
453;652706;034026;"3611.63300047761";"6"
453;207603;034026;"2922.32572353433";"6"
453;527703;190609;"3107.61051178507";"6"
453;537300;190609;"3107.61051178507";"6"
453;622109;190609;"2053.69575129552";"6"
453;611509;190609;"2381.94782127761";"6"
453;528509;190609;"3077.04051178507";"6"
453;596703;190609;"1646.24449487761";"6"
453;237007;190609;"1387.67376198209";"6"
453;657108;190609;"2878.16789693134";"6"
453;831608;190609;"3418.02300047761";"6"
453;601600;190609;"1744.1306934209";"6"
453;817206;190609;"3301.77601583284";"6"
453;584405;190609;"1958.27621411343";"6"
453;845901;190609;"4049.69111123582";"6"
453;845704;190609;"4001.83264164776";"6"
453;615001;190609;"2555.43325872239";"6"
453;830304;190609;"3489.05694903881";"6"
453;583101;190609;"2101.02904957612";"6"
453;601102;190609;"1695.05110290149";"6"
453;635306;190609;"2406.59696284179";"6"
453;832403;190609;"3622.21767894925";"6"
453;619002;190609;"2430.85982127761";"6"
453;530405;190609;"2783.74172353433";"6"
453;529605;190609;"2769.67496693134";"6"
453;608101;190609;"2079.68034863284";"6"
453;794907;190609;"3344.49744178507";"6"
453;624000;190609;"2284.34246521791";"6"
453;653200;190609;"3142.65100774925";"6"
453;633300;190609;"2210.70327129552";"6"
453;537007;190609;"3205.1283616";"6"
453;516200;190609;"2607.60895450746";"6"
453;586504;190609;"2131.49246521791";"6"
453;197308;190609;"1171.16012179104";"6"
453;234301;190609;"1270.39191135522";"6"
453;245003;190609;"1833.06266216119";"6"
453;527101;190609;"3011.58722774925";"6"
453;651008;190609;"2849.09039429254";"6"
453;651309;190609;"2793.06695450746";"6"
453;510702;190609;"2428.05825872239";"6"
453;883809;190609;"4414.85912995224";"6"
453;223803;190609;"1540.92844186269";"6"
453;195001;190609;"1661.3097680597";"6"
453;216000;190609;"1511.37744186269";"6"
453;205909;190609;"1782.77285248955";"6"
453;622607;190609;"2163.38252952836";"6"
453;852500;190609;"4193.37011123582";"6"
453;885100;190609;"4600.88352969552";"6"
453;209007;190609;"1783.8716934209";"6"
453;209100;190609;"1783.8716934209";"6"
453;652706;190609;"3071.30062774925";"6"
453;207603;190609;"1852.69596329552";"6"
453;527703;657907;"3107.61051178507";"6"
453;537300;657907;"3107.61051178507";"6"
453;622109;657907;"1907.10531924776";"6"
453;611509;657907;"2180.50406562388";"6"
453;528509;657907;"3077.04051178507";"6"
453;596703;657907;"2374.81482127761";"6"
453;237007;657907;"2454.93170390448";"6"
453;657108;657907;"1674.67110290149";"6"
453;831608;657907;"3102.2093616";"6"
453;601600;657907;"2049.11034863284";"6"
453;817206;657907;"2194.23736284179";"6"
453;584405;657907;"2010.73761924776";"6"
453;845901;657907;"3708.83267894925";"6"
453;845704;657907;"3672.77300047761";"6"
453;615001;657907;"2331.51752952836";"6"
453;830304;657907;"2979.21651178507";"6"
453;583101;657907;"2193.75106562388";"6"
453;601102;657907;"2115.34534863284";"6"
453;635306;657907;"1456.20132339104";"6"
453;832403;657907;"3147.35151178507";"6"
453;619002;657907;"1945.48127293134";"6"
453;530405;657907;"2783.74172353433";"6"
453;529605;657907;"2769.67496693134";"6"
453;608101;657907;"1697.19449487761";"6"
453;794907;657907;"2720.26702115224";"6"
453;624000;657907;"1465.52244186269";"6"
453;653200;657907;"1929.88804216119";"6"
453;633300;657907;"1724.27951487761";"6"
453;537007;657907;"3205.1283616";"6"
453;516200;657907;"2746.03872353433";"6"
453;586504;657907;"2465.07464131343";"6"
453;197308;657907;"2290.49325872239";"6"
453;234301;657907;"2248.24436284179";"6"
453;245003;657907;"1969.28141411343";"6"
453;527101;657907;"3011.58722774925";"6"
453;651008;657907;"2042.22996329552";"6"
453;651309;657907;"1782.77285248955";"6"
453;510702;657907;"2660.59695450746";"6"
453;883809;657907;"4031.87077231642";"6"
453;223803;657907;"2269.15706562388";"6"
453;195001;657907;"2553.96986521791";"6"
453;216000;657907;"2553.69109115224";"6"
453;205909;657907;"2668.72739429254";"6"
453;622607;657907;"1838.32281924776";"6"
453;852500;657907;"3852.51167894925";"6"
453;885100;657907;"4217.87507190448";"6"
453;209007;657907;"2547.57709115224";"6"
453;209100;657907;"2547.57709115224";"6"
453;652706;657907;"1950.57627293134";"6"
453;207603;657907;"2721.36437160597";"6"
453;527703;800008;"3666.41492716418";"6"
453;537300;800008;"3666.41492716418";"6"
453;622109;800008;"3032.71401178507";"6"
453;611509;800008;"3241.8123616";"6"
453;528509;800008;"3635.84492716418";"6"
453;596703;800008;"3372.80762829851";"6"
453;237007;800008;"3362.91601583284";"6"
453;657108;800008;"1863.63266216119";"6"
453;831608;800008;"2000.19825129552";"6"
453;601600;800008;"3132.06651178507";"6"
453;817206;800008;"1455.11445494925";"6"
453;584405;800008;"3136.34631178507";"6"
453;845901;800008;"3028.30172353433";"6"
453;845704;800008;"2889.87195450746";"6"
453;615001;800008;"3393.18762829851";"6"
453;830304;800008;"1896.26034863284";"6"
453;583101;800008;"3352.72601583284";"6"
453;601102;800008;"3198.30151178507";"6"
453;635306;800008;"2669.24569115224";"6"
453;832403;800008;"2021.74281924776";"6"
453;619002;800008;"3066.20562774925";"6"
453;530405;800008;"3464.27267894925";"6"
453;529605;800008;"3508.23507047761";"6"
453;608101;800008;"2862.88289693134";"6"
453;794907;800008;"1507.22265339105";"6"
453;624000;800008;"2663.63239429254";"6"
453;653200;800008;"2066.10679411343";"6"
453;633300;800008;"2889.96791693134";"6"
453;537007;800008;"3674.24588437015";"6"
453;516200;800008;"3461.54394903881";"6"
453;586504;800008;"3330.26572277015";"6"
453;197308;800008;"3179.42262349851";"6"
453;234301;800008;"3258.1163616";"6"
453;245003;800008;"2740.72537160597";"6"
453;527101;800008;"3622.95354903881";"6"
453;651008;800008;"2095.27427293134";"6"
453;651309;800008;"1822.87266216119";"6"
453;510702;800008;"3443.49800047761";"6"
453;883809;800008;"3620.86279829851";"6"
453;223803;800008;"3428.13201583284";"6"
453;195001;800008;"3524.6867616";"6"
453;216000;800008;"3490.21762349851";"6"
453;205909;800008;"3525.93871412537";"6"
453;622607;800008;"2963.93151178507";"6"
453;852500;800008;"3171.98072353433";"6"
453;885100;800008;"3810.18362349851";"6"
453;209007;800008;"3484.10362349851";"6"
453;209100;800008;"3484.10362349851";"6"
453;652706;800008;"1897.53196329552";"6"
453;207603;800008;"3516.76771412537";"6"
453;527703;830304;"4019.15255118806";"6"
453;537300;830304;"4019.15255118806";"6"
453;622109;830304;"3507.58017894925";"6"
453;611509;830304;"3628.65994903881";"6"
453;528509;830304;"3988.58255118806";"6"
453;596703;830304;"3703.79688437015";"6"
453;237007;830304;"3617.12267894925";"6"
453;657108;830304;"2771.29537160597";"6"
453;831608;830304;"1283.25012179104";"6"
453;601600;830304;"3606.93267894925";"6"
453;817206;830304;"2393.79170390448";"6"
453;584405;830304;"3611.21247894925";"6"
453;845901;830304;"2055.89641411343";"6"
453;845704;830304;"2011.71627293134";"6"
453;615001;830304;"3690.87092716418";"6"
453;830304;830304;"0.0";"6"
453;583101;830304;"3690.87092716418";"6"
453;601102;830304;"3673.16767894925";"6"
453;635306;830304;"3514.13561583284";"6"
453;832403;830304;"1213.95203820896";"6"
453;619002;830304;"3606.53800047761";"6"
453;530405;830304;"3805.13111123582";"6"
453;529605;830304;"3837.29471164776";"6"
453;608101;830304;"3513.68572277015";"6"
453;794907;830304;"2313.45997957612";"6"
453;624000;830304;"3444.36262349851";"6"
453;653200;830304;"3038.51210353433";"6"
453;633300;830304;"3540.77074277015";"6"
453;537007;830304;"4041.55612093134";"6"
453;516200;830304;"3767.42811123582";"6"
453;586504;830304;"3651.34560231642";"6"
453;197308;830304;"3425.93092716418";"6"
453;234301;830304;"3609.98967894925";"6"
453;245003;830304;"3408.47262829851";"6"
453;527101;830304;"3976.7966816";"6"
453;651008;830304;"2973.42995450746";"6"
453;651309;830304;"2730.53537160597";"6"
453;510702;830304;"3724.67907190448";"6"
453;883809;830304;"2783.10842872239";"6"
453;223803;830304;"3717.31294903881";"6"
453;195001;830304;"3876.56007894925";"6"
453;216000;830304;"3802.21223288358";"6"
453;205909;830304;"3857.14907190448";"6"
453;622607;830304;"3438.79767894925";"6"
453;852500;830304;"2252.03681924776";"6"
453;885100;830304;"3091.26137160597";"6"
453;209007;830304;"3796.09823288358";"6"
453;209100;830304;"3796.09823288358";"6"
453;652706;830304;"2828.73195450746";"6"
453;207603;830304;"3847.97807190448";"6"
453;527703;840109;"4402.04040804776";"6"
453;537300;840109;"4402.04040804776";"6"
453;622109;840109;"3848.43861123582";"6"
453;611509;840109;"3982.5030816";"6"
453;528509;840109;"4371.47040804776";"6"
453;596703;840109;"4071.10712093134";"6"
453;237007;840109;"3957.98111123582";"6"
453;657108;840109;"3490.21762349851";"6"
453;831608;840109;"2092.33736284179";"6"
453;601600;840109;"3947.79111123582";"6"
453;817206;840109;"3301.77601583284";"6"
453;584405;840109;"3952.07091123582";"6"
453;845901;840109;"1340.69269093731";"6"
453;845704;840109;"1425.93744924179";"6"
453;615001;840109;"4091.48712093134";"6"
453;830304;840109;"1948.17904957612";"6"
453;583101;840109;"4043.60855118806";"6"
453;601102;840109;"4014.02611123582";"6"
453;635306;840109;"3852.28052716418";"6"
453;832403;840109;"2168.33325129552";"6"
453;619002;840109;"3935.59764164776";"6"
453;530405;840109;"4188.13956902687";"6"
453;529605;840109;"4220.28306928358";"6"
453;608101;840109;"3834.76560231642";"6"
453;794907;840109;"3242.97155774925";"6"
453;624000;840109;"3756.35723288358";"6"
453;653200;840109;"3632.95409412537";"6"
453;633300;840109;"3861.85062231642";"6"
453;537007;840109;"4424.54447856716";"6"
453;516200;840109;"4198.29503861493";"6"
453;586504;840109;"4034.33395995224";"6"
453;197308;840109;"3778.66855118806";"6"
453;234301;840109;"3950.84811123582";"6"
453;245003;840109;"3739.46188437015";"6"
453;527101;840109;"4359.70463861492";"6"
453;651008;840109;"3668.57372277015";"6"
453;651309;840109;"3488.21072277015";"6"
453;510702;840109;"4155.54599928358";"6"
453;883809;840109;"2328.70421957612";"6"
453;223803;840109;"4119.01455118806";"6"
453;195001;840109;"4217.41851123582";"6"
453;216000;840109;"4185.2005905194";"6"
453;205909;840109;"4240.15752969552";"6"
453;622607;840109;"3779.65611123582";"6"
453;852500;840109;"1471.14089195096";"6"
453;885100;840109;"2611.00836284179";"6"
453;209007;840109;"4179.0865905194";"6"
453;209100;840109;"4179.0865905194";"6"
453;652706;840109;"3523.87572277015";"6"
453;207603;840109;"4230.98652969552";"6"
454;438800;184100;"10000.0";"6"
454;438800;438506;"10000.0";"6"
454;438800;510702;"10000.0";"6"
454;438800;511404;"10000.0";"6"
454;438800;521001;"10000.0";"6"
454;438800;583101;"10000.0";"6"
454;438800;615001;"10000.0";"6"
454;438800;290901;"10000.0";"6"
454;438800;619002;"10000.0";"6"
454;438800;222001;"0.0";"6"
454;438800;197308;"10000.0";"6"
454;598501;184100;"10000.0";"6"
454;598501;438506;"10000.0";"6"
454;598501;510702;"10000.0";"6"
454;598501;511404;"10000.0";"6"
454;598501;521001;"10000.0";"6"
454;598501;583101;"10000.0";"6"
454;598501;615001;"10000.0";"6"
454;598501;290901;"10000.0";"6"
454;598501;619002;"10000.0";"6"
454;598501;222001;"0.0";"6"
454;598501;197308;"10000.0";"6"
454;530405;184100;"10000.0";"6"
454;530405;438506;"10000.0";"6"
454;530405;510702;"10000.0";"6"
454;530405;511404;"10000.0";"6"
454;530405;521001;"10000.0";"6"
454;530405;583101;"10000.0";"6"
454;530405;615001;"10000.0";"6"
454;530405;290901;"10000.0";"6"
454;530405;619002;"10000.0";"6"
454;530405;222001;"0.0";"6"
454;594604;184100;"10000.0";"6"
454;594604;438506;"10000.0";"6"
454;594604;510702;"10000.0";"6"
454;594604;511404;"10000.0";"6"
454;594604;521001;"10000.0";"6"
454;594604;583101;"10000.0";"6"
454;594604;615001;"10000.0";"6"
454;594604;290901;"10000.0";"6"
454;594604;619002;"10000.0";"6"
454;594604;197308;"10000.0";"6"
454;594604;222001;"0.0";"6"
454;526005;184100;"10000.0";"6"
454;526005;438506;"10000.0";"6"
454;526005;510702;"10000.0";"6"
454;526005;511404;"10000.0";"6"
454;526005;521001;"10000.0";"6"
454;526005;583101;"10000.0";"6"
454;526005;290901;"10000.0";"6"
454;526005;615001;"10000.0";"6"
454;526005;619002;"10000.0";"6"
454;526005;222001;"0.0";"6"
454;516802;184100;"10000.0";"6"
454;516802;438506;"10000.0";"6"
454;516802;510702;"10000.0";"6"
454;516802;511404;"10000.0";"6"
454;516802;521001;"10000.0";"6"
454;516802;583101;"10000.0";"6"
454;516802;615001;"10000.0";"6"
454;516802;290901;"10000.0";"6"
454;516802;619002;"10000.0";"6"
454;516802;222001;"0.0";"6"
454;606303;184100;"10000.0";"6"
454;530405;197308;"10000.0";"6"
454;583703;184100;"10000.0";"0"
454;583703;438506;"10000.0";"0"
454;583703;510702;"10000.0";"0"
454;583703;511404;"10000.0";"0"
454;583703;521001;"10000.0";"0"
454;583703;583101;"10000.0";"0"
454;583703;615001;"10000.0";"0"
454;583703;290901;"10000.0";"0"
454;583703;619002;"10000.0";"0"
454;583703;197308;"10000.0";"0"
454;583703;222001;"0.0";"0"
454;526005;197308;"10000.0";"6"
454;516802;197308;"10000.0";"6"
454;606303;197308;"10000.0";"6"
454;606303;438506;"10000.0";"6"
454;606303;510702;"10000.0";"6"
454;606303;511404;"10000.0";"6"
454;606303;521001;"10000.0";"6"
454;606303;290901;"10000.0";"6"
454;606303;583101;"10000.0";"6"
454;606303;615001;"10000.0";"6"
454;606303;619002;"10000.0";"6"
454;606303;222001;"0.0";"6"
454;520308;184100;"10000.0";"0"
454;520308;438506;"10000.0";"0"
454;520308;510702;"10000.0";"0"
454;520308;511404;"10000.0";"0"
454;520308;521001;"10000.0";"0"
454;520308;583101;"10000.0";"0"
454;520308;615001;"10000.0";"0"
454;520308;290901;"10000.0";"0"
454;520308;619002;"10000.0";"0"
454;520308;197308;"10000.0";"0"
454;520308;222001;"0.0";"0"
454;438800;034026;"10000.0";"6"
454;598501;034026;"10000.0";"6"
454;530405;034026;"10000.0";"6"
454;594604;034026;"10000.0";"6"
454;526005;034026;"10000.0";"6"
454;516802;034026;"10000.0";"6"
454;606303;034026;"10000.0";"6"
454;583703;034026;"10000.0";"0"
454;520308;034026;"10000.0";"0"
454;438800;190609;"10000.0";"6"
454;598501;190609;"10000.0";"6"
454;530405;190609;"10000.0";"6"
454;594604;190609;"10000.0";"6"
454;526005;190609;"10000.0";"6"
454;516802;190609;"10000.0";"6"
454;606303;190609;"10000.0";"6"
454;583703;190609;"10000.0";"0"
454;520308;190609;"10000.0";"0"
454;438800;657907;"10000.0";"6"
454;598501;657907;"10000.0";"6"
454;530405;657907;"10000.0";"6"
454;594604;657907;"10000.0";"6"
454;526005;657907;"10000.0";"6"
454;516802;657907;"10000.0";"6"
454;606303;657907;"10000.0";"6"
454;583703;657907;"10000.0";"0"
454;520308;657907;"10000.0";"0"
454;438800;800008;"10000.0";"6"
454;598501;800008;"10000.0";"6"
454;530405;800008;"10000.0";"6"
454;594604;800008;"10000.0";"6"
454;526005;800008;"10000.0";"6"
454;516802;800008;"10000.0";"6"
454;606303;800008;"10000.0";"6"
454;583703;800008;"10000.0";"0"
454;520308;800008;"10000.0";"0"
454;438800;830304;"10000.0";"6"
454;598501;830304;"10000.0";"6"
454;530405;830304;"10000.0";"6"
454;594604;830304;"10000.0";"6"
454;526005;830304;"10000.0";"6"
454;516802;830304;"10000.0";"6"
454;606303;830304;"10000.0";"6"
454;583703;830304;"10000.0";"0"
454;520308;830304;"10000.0";"0"
454;438800;840109;"10000.0";"6"
454;598501;840109;"10000.0";"6"
454;530405;840109;"10000.0";"6"
454;594604;840109;"10000.0";"6"
454;526005;840109;"10000.0";"6"
454;516802;840109;"10000.0";"6"
454;606303;840109;"10000.0";"6"
454;583703;840109;"10000.0";"0"
454;520308;840109;"10000.0";"0"
454;515903;184100;"10000.0";"6"
454;515903;438506;"10000.0";"6"
454;515903;510702;"10000.0";"6"
454;515903;511404;"10000.0";"6"
454;515903;521001;"10000.0";"6"
454;515903;583101;"10000.0";"6"
